[Header],B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX
,3932117862.5435,299.943450927734,-721.774719238281,-0.0109425992129073,7.00472151820888E-6,1,0.999253354069792,40.0298881530762,1.99472643827632,4.72000008448958,-0.123767009239752,-0.0215488590881549,2.5,-5.20129998345237E-6,-0.0109422877944891,-1.24686601736335E-5,299.943511962891,299.943511962891,-731.772644042969,-711.776794433594,49.7248615079091,17.0896402882906,48.3184394836426,0,0,0,40,299.942810058594,1,6,1,1.91268920898438,53.2746849060059,,,,,,,,,,,,,,,,
,3932117863.489,299.943313598633,-740.575378417969,-0.0110934626237758,6.70720771346422E-6,1,0.999253354069792,40.0298881530762,1.99471484257575,4.72000008448958,-0.125472080088726,-0.0218491572312184,2.5,-5.56745961129032E-6,-0.0110931467647925,-1.29349949536992E-5,299.943389892578,299.943389892578,-749.378112792969,-731.772644042969,49.4208080139283,17.0908406726243,48.3161849975586,0,0,0,40,299.941101074219,1,6,1,1.90216064453125,53.2746849060059,,,,,,,,,,,,,,,,
,3932117864.4435,299.943664550781,-759.532562255859,-0.0112387721299956,6.44087729941566E-6,1,0.999253354069792,40.0298881530762,1.99477223347957,4.72000008448958,-0.127121110015812,-0.0221244814006464,2.5,-4.62522931164992E-6,-0.0112384526871133,-1.20892729521273E-5,299.943237304687,299.943237304687,-769.68701171875,-749.378112792969,49.8163120446591,17.0884657145756,48.3177642822266,0,0,0,40,299.939819335937,1,6,1,1.90261840820313,52.2971649169922,,,,,,,,,,,,,,,,
,3932117865.479,299.943588256836,-780.953674316406,-0.0113785883536959,6.12761076568807E-6,1,0.999253354069792,40.0298881530762,1.9946919753392,4.72000008448958,-0.128698937090476,-0.0223910256183781,2.5,-3.99070944409901E-6,-0.0113782654248048,-1.15476146688631E-5,299.944091796875,299.944091796875,-792.220336914062,-769.68701171875,49.8882218684284,17.0887158845829,48.3213653564453,0,0,0,40,299.940795898438,1,6,1,1.92474365234375,53.2746849060059,,,,,,,,,,,,,,,,
,3932117866.503,299.943298339844,-796.341857910156,-0.0115001161138138,4.08566457091762E-6,1,0.999253354069792,40.0298881530762,1.99475214834797,4.72000008448958,-0.130077713389116,-0.0226282803175533,2.5,-3.80810891671553E-6,-0.0114997899898271,-1.14457277591252E-5,299.943084716797,299.943084716797,-800.46337890625,-792.220336914062,49.7522185060822,17.0881272279488,48.3177642822266,0,0,0,40,299.940795898438,1,4,1,1.9110107421875,52.7859268188477,,,,,,,,,,,,,,,,
,3932117874.522,299.942596435547,-798.689514160156,-0.0115233462952251,6.46959834310802E-7,1,0.999253354069792,40.0298881530762,1.99473870128647,4.72000008448958,-0.13033779646355,-0.0226843839286946,2.5,-4.74768301406435E-6,-0.0115230191441381,-1.24007232153307E-5,299.942108154297,299.942108154297,-798.689514160156,-798.689514160156,49.6717107686014,17.0894460216103,48.3218154907227,0,0,0,40,299.941101074219,1,6,1,1.9024658203125,53.2746849060059,,,,,,,,,,,,,,,,
,3932117874.7855,299.943298339844,-793.574340820312,-0.011508472121577,2.74292994980523E-6,1,0.999253354069792,40.0298881530762,1.99475879865422,4.72000008448958,-0.130172083335098,-0.0226480353479722,2.5,-4.09735535413341E-6,-0.0115081455701641,-1.17405178571946E-5,299.943084716797,299.943084716797,-798.689514160156,-788.459167480469,49.9374644651399,17.0873735596666,48.322940826416,0,0,0,40,299.940795898438,1,6,1,1.90078735351562,52.7859268188477,,,,,,,,,,,,,,,,
,3932117875.4825,299.943450927734,-778.534759521484,-0.0114445144466903,3.20151575221586E-6,1,0.999253354069792,40.0298881530762,1.99474158616509,4.72000008448958,-0.129449172162135,-0.0225128318184031,2.5,-3.2655704751332E-6,-0.0114441901922264,-1.08662865970741E-5,299.943511962891,299.943511962891,-788.459167480469,-768.6103515625,49.9304298084668,17.0872801557748,48.3233909606934,0,0,0,40,299.941101074219,1,6,1,1.90185546875,52.7859268188477,,,,,,,,,,,,,,,,
,3932117876.4465,299.942749023438,-758.619537353516,-0.0113742864541037,3.28099255665779E-6,1,0.999253354069792,40.0298881530762,1.99476095218326,4.72000008448958,-0.128654711570916,-0.0223824708990055,2.5,-3.91532805257608E-6,-0.0113739639902977,-1.14694212134075E-5,299.943389892578,299.943389892578,-768.6103515625,-748.628723144531,50.0836289982361,17.0886351822819,48.3191146850586,0,0,0,40,299.942962646484,1,6,1,1.91055297851562,53.2746849060059,,,,,,,,,,,,,,,,
,3932117877.4915,299.942321777344,-737.257751464844,-0.0113006463427702,3.62996174117813E-6,1,0.999253354069792,40.0298881530762,1.99473452103938,4.72000008448958,-0.127821038553646,-0.0222320918738365,2.5,-3.4315124399308E-6,-0.0113003264191428,-1.09367407015921E-5,299.942108154297,299.942108154297,-748.628723144531,-725.886779785156,49.6818719393514,17.0883563132249,48.3263206481934,0,0,0,40,299.940795898438,1,6,1,1.90322875976562,52.7859268188477,,,,,,,,,,,,,,,,
,3932117878.537,299.942321777344,-717.020050048828,-0.0112247630429281,3.43177724070633E-6,1,0.999253354069792,40.0298881530762,1.99474862438195,4.72000008448958,-0.126962606291319,-0.0220886244781357,2.5,-3.90968363638964E-6,-0.0112244449332872,-1.13645160612056E-5,299.942535400391,299.942535400391,-725.886779785156,-708.1533203125,49.8210018157745,17.089231224393,48.325870513916,0,0,0,40,299.940368652344,1,6,1,1.90078735351562,52.7859268188477,,,,,,,,,,,,,,,,
,3932117879.506,299.942749023438,-698.219421386719,-0.0111451278632907,3.62924905686774E-6,1,0.999253354069792,40.0298881530762,1.99477007616236,4.72000008448958,-0.126061255748518,-0.0219431165788416,2.5,-4.85219406574261E-6,-0.0111448112174134,-1.22541117353613E-5,299.942108154297,299.942108154297,-708.1533203125,-688.285522460937,49.6052723444668,17.0896740561799,48.325870513916,0,0,0,40,299.939819335937,1,6,1,1.8994140625,52.7859268188477,,,,,,,,,,,,,,,,
,3932117880.4725,299.942749023438,-678.178497314453,-0.0110635918892779,3.62256916892157E-6,1,0.999253354069792,40.0298881530762,1.9947139047847,4.72000008448958,-0.125138680169708,-0.0217643617244012,2.5,-3.25790934935926E-6,-0.0110632785938471,-1.06057345724592E-5,299.943389892578,299.943389892578,-688.285522460937,-668.071472167969,49.5224197214283,17.0886207519696,48.3278961181641,0,0,0,40,299.940368652344,1,6,1,1.91207885742187,52.7859268188477,,,,,,,,,,,,,,,,
,3932117881.4775,299.943099975586,-658.085418701172,-0.0109803626408941,4.13197489771576E-6,1,0.999253354069792,40.0298881530762,1.99474508866366,4.72000008448958,-0.124198251502411,-0.0216061573506338,2.5,-3.69308234633221E-6,-0.0109800512763822,-1.09856229476192E-5,299.942108154297,299.942108154297,-668.071472167969,-648.099365234375,49.8483588139476,17.0886212242678,48.3294715881348,0,0,0,40,299.940948486328,1,6,1,1.90383911132813,53.2746849060059,,,,,,,,,,,,,,,,
,3932117882.5055,299.943664550781,-638.025543212891,-0.0108961311785455,4.33946029979798E-6,1,0.999253354069792,40.0298881530762,1.994733428365,4.72000008448958,-0.123245460919624,-0.0214365928631204,2.5,-3.33761525620409E-6,-0.0108958222280426,-1.05742214888614E-5,299.944091796875,299.944091796875,-648.099365234375,-627.951721191406,49.7201717367937,17.089046591988,48.3218154907227,0,0,0,40,299.941802978516,1,6,1,1.9012451171875,52.7859268188477,,,,,,,,,,,,,,,,
,3932117883.523,299.943161010742,-617.863708496094,-0.0108065977611719,4.25089387297182E-6,1,0.999253354069792,40.0298881530762,1.99470897730911,4.72000008448958,-0.122233418142586,-0.0212480746639614,2.5,-2.23838388908942E-6,-0.0108062922283156,-9.41558603409862E-6,299.943237304687,299.943237304687,-627.951721191406,-607.775695800781,49.4606710684091,17.0899198665873,48.3251953125,0,0,0,40,299.942810058594,1,6,1,1.90170288085938,53.2746849060059,,,,,,,,,,,,,,,,
,3932117884.519,299.94287109375,-597.706634521484,-0.010713984150085,4.43666993612765E-6,1,0.999253354069792,40.0298881530762,1.99469509498393,4.72000008448958,-0.121182373543487,-0.0210812783667638,2.5,-3.58442674806129E-6,-0.0107136804238276,-1.07001036194981E-5,299.943084716797,299.943084716797,-607.775695800781,-587.637573242188,49.6091804870629,17.0887743126175,48.3224906921387,0,0,0,40,299.940795898438,1,6,1,1.9110107421875,53.2746849060059,,,,,,,,,,,,,,,,
,3932117885.473,299.9423828125,-578.754180908203,-0.0106188385093498,4.51149931629899E-6,1,0.999253354069792,40.0298881530762,1.99473147311098,4.72000008448958,-0.120109210806371,-0.0208893199765256,2.5,-3.10054367479648E-6,-0.010618537939899,-1.01530693535406E-5,299.942657470703,299.942657470703,-587.637573242188,-569.870788574219,49.4450384980245,17.0881181396227,48.3211402893066,0,0,0,40,299.941101074219,1,6,1,1.90093994140625,53.2746849060059,,,,,,,,,,,,,,,,
,3932117886.495,299.942108154297,-558.495056152344,-0.0105205555706875,4.59101081567174E-6,1,0.999253354069792,40.0298881530762,1.99470492852987,4.72000008448958,-0.118993241138305,-0.0207116796553785,2.5,-4.48335197041029E-6,-0.0105202569338998,-1.14705846637118E-5,299.942108154297,299.942108154297,-569.870788574219,-547.119323730469,49.5810418603706,17.0877936921277,48.320915222168,0,0,0,40,299.941802978516,1,6,1,1.90887451171875,53.2746849060059,,,,,,,,,,,,,,,,
,3932117887.5285,299.942031860352,-538.235961914063,-0.0104186704410503,5.02831316793514E-6,1,0.999253354069792,40.0298881530762,1.99476793150386,4.72000008448958,-0.117848245327091,-0.0204898544185711,2.5,-2.50660390365096E-6,-0.0104183760037986,-9.42623958738534E-6,299.942108154297,299.942108154297,-547.119323730469,-529.352600097656,49.741275706813,17.0873412812102,48.3200149536133,0,0,0,40,299.941802978516,1,6,1,1.90216064453125,52.7859268188477,,,,,,,,,,,,,,,,
,3932117888.531,299.941741943359,-518.147644042969,-0.0103153885840765,4.77164698519718E-6,1,0.999253354069792,40.0298881530762,1.99469999487241,4.72000008448958,-0.116674087737744,-0.0202980798484043,2.5,-3.54345504696371E-6,-0.0103150964518668,-1.03944867106546E-5,299.941955566406,299.941955566406,-529.352600097656,-506.942687988281,49.8147487876207,17.0887077590498,48.3175354003906,0,0,0,40,299.940521240234,1,6,1,1.90399169921875,53.2746849060059,,,,,,,,,,,,,,,,
,3932117889.4815,299.942092895508,-498.135223388672,-0.0102056195418411,5.08411418044099E-6,1,0.999253354069792,40.0298881530762,1.99474551847679,4.72000008448958,-0.115435303437848,-0.0200811217737423,2.5,-3.3818562725445E-6,-0.0102053304885203,-1.01599910590532E-5,299.941528320313,299.941528320313,-506.942687988281,-489.327758789063,49.8061508739091,17.0885798153954,48.3146095275879,0,0,0,40,299.938507080078,1,6,1,1.89910888671875,52.7859268188477,,,,,,,,,,,,,,,,
,3932117890.47,299.942657470703,-479.339324951172,-0.010093687222302,5.15995627009291E-6,1,0.999253354069792,40.0298881530762,1.99469547391602,4.72000008448958,-0.114166165571071,-0.0198622213898994,2.5,-3.50599737563529E-6,-0.0100934010546446,-1.02097838003984E-5,299.942657470703,299.942657470703,-489.327758789063,-469.350891113281,49.900727924736,17.0875511856389,48.3155097961426,0,0,0,40,299.9423828125,1,6,1,1.90032958984375,53.2746849060059,,,,,,,,,,,,,,,,
,3932117891.52,299.94287109375,-459.348220825195,-0.00997504835590352,5.36099030005876E-6,1,0.999253354069792,40.0298881530762,1.99472111200654,4.72000008448958,-0.11282711688504,-0.0196207224198197,2.5,-2.7322697938585E-6,-0.00997476597121002,-9.35728887091145E-6,299.942657470703,299.942657470703,-469.350891113281,-449.345550537109,49.7952080746399,17.088292021065,48.3177642822266,0,0,0,40,299.941101074219,1,6,1,1.9000244140625,52.7859268188477,,,,,,,,,,,,,,,,
,3932117892.5045,299.943084716797,-439.259887695313,-0.00985580683400453,5.57010154957618E-6,1,0.999253354069792,40.0298881530762,1.9947028752299,4.72000008448958,-0.111474813796662,-0.019400912270905,2.5,-4.01742041374072E-6,-0.00985552688339151,-1.05632137549491E-5,299.943084716797,299.943084716797,-449.345550537109,-429.174224853516,49.7623796768322,17.089081753222,48.3170852661133,0,0,0,40,299.940368652344,1,6,1,1.90093994140625,53.2746849060059,,,,,,,,,,,,,,,,
,3932117893.456,299.943084716797,-420.376235961914,-0.00972850426777583,6.08396172023992E-6,1,0.999253354069792,40.0298881530762,1.99471497181442,4.72000008448958,-0.110036612238993,-0.0191445524113172,2.5,-3.44571533784417E-6,-0.00972822827736708,-9.90698582371807E-6,299.943084716797,299.943084716797,-429.174224853516,-411.578247070313,49.8968197821399,17.0888835844312,48.3197898864746,0,0,0,40,299.941802978516,1,6,1,1.90231323242187,52.7859268188477,,,,,,,,,,,,,,,,
,3932117894.481,299.943588256836,-400.287902832031,-0.00959950803455897,6.0940387524265E-6,1,0.999253354069792,40.0298881530762,1.99472500452624,4.72000008448958,-0.108578704757372,-0.0188872710908119,2.5,-3.0885666565204E-6,-0.00959923575982971,-9.4641708339355E-6,299.943084716797,299.943084716797,-411.578247070313,-388.99755859375,49.5075687795629,17.0881663017422,48.3206901550293,0,0,0,40,299.940521240234,1,6,1,1.89910888671875,53.2746849060059,,,,,,,,,,,,,,,,
,3932117895.52,299.943740844727,-379.006759643555,-0.00946325735287117,6.24391767469001E-6,1,0.999253354069792,40.0298881530762,1.99471808819712,4.72000008448958,-0.107036823092805,-0.0186215008716357,2.5,-3.25412241548168E-6,-0.00946298875780005,-9.53923681142433E-6,299.944091796875,299.944091796875,-388.99755859375,-369.015960693359,49.9054176958514,17.0883008103462,48.321590423584,0,0,0,40,299.940093994141,1,6,1,1.91131591796875,52.7859268188477,,,,,,,,,,,,,,,,
,3932117896.5015,299.944458007812,-358.944519042969,-0.00932108746042265,6.65588322176617E-6,1,0.999253354069792,40.0298881530762,1.99474905953293,4.72000008448958,-0.105432804167711,-0.0183278497657302,2.5,-1.95277363269196E-6,-0.00932082352443664,-8.14349318247485E-6,299.943389892578,299.943389892578,-369.015960693359,-348.873077392578,49.7936448176014,17.0875706000143,48.3197898864746,0,0,0,40,299.939514160156,1,6,1,1.90231323242187,53.2746849060059,,,,,,,,,,,,,,,,
,3932117897.489,299.944458007812,-338.820602416992,-0.00917326827120871,6.85478241135087E-6,1,0.999253354069792,40.0298881530762,1.99472722430587,4.72000008448958,-0.103760620409602,-0.0180316832630317,2.5,-1.45123183677981E-6,-0.00917300883242896,-7.54379951542877E-6,299.945526123047,299.945526123047,-348.873077392578,-328.768127441406,50.0992615686207,17.0899933678516,48.3211402893066,0,0,0,40,299.93994140625,1,6,1,1.89956665039062,52.7859268188477,,,,,,,,,,,,,,,,
,3932117898.4565,299.943603515625,-319.887161254883,-0.00901864115727336,7.14431820961773E-6,1,0.999253354069792,40.0298881530762,1.99472900593313,4.72000008448958,-0.102009884073558,-0.0177381737530506,2.5,-2.34807941938648E-6,-0.00901838571743813,-8.33795355579013E-6,299.943389892578,299.943389892578,-328.768127441406,-311.006195068359,49.7170452227168,17.087631244338,48.323616027832,0,0,0,40,299.938385009766,1,6,1,1.91162109375,53.2746849060059,,,,,,,,,,,,,,,,
,3932117899.417,299.943450927734,-300.939483642578,-0.00885717624893444,7.41152644588107E-6,1,0.999253354069792,40.0298881530762,1.99475851499649,4.72000008448958,-0.100185227986764,-0.0174194264143358,2.5,-2.18042179196597E-6,-0.00885692550675629,-8.06307322086049E-6,299.943817138672,299.943817138672,-311.006195068359,-290.872772216797,49.8561750991399,17.0877199551749,48.3233909606934,0,0,0,40,299.940521240234,1,6,1,1.90231323242187,53.2746849060059,,,,,,,,,,,,,,,,
,3932117900.4015,299.943801879883,-280.789474487305,-0.00868615103664976,8.04426149838746E-6,1,0.999253354069792,40.0298881530762,1.99475500207688,4.72000008448958,-0.0982495223195066,-0.0170890251567738,2.5,-2.66728749530764E-6,-0.00868590468950583,-8.43633644088574E-6,299.943084716797,299.943084716797,-290.872772216797,-270.706176757813,49.8045876168706,17.0875432051906,48.3247451782227,0,0,0,40,299.938079833984,1,6,1,1.90292358398438,53.2746849060059,,,,,,,,,,,,,,,,
,3932117901.42,299.94401550293,-260.535148620605,-0.00850880931555785,8.31690173071424E-6,1,0.999253354069792,40.0298881530762,1.99471856792895,4.72000008448958,-0.0962413530021009,-0.0167430239063037,2.5,-2.89511815157882E-6,-0.0085085677533509,-8.54637957248254E-6,299.944519042969,299.944519042969,-270.706176757813,-250.364120483398,49.9820172907361,17.0885670368494,48.3191146850586,0,0,0,40,299.940368652344,1,6,1,1.91207885742187,53.2746849060059,,,,,,,,,,,,,,,,
,3932117902.4175,299.943450927734,-240.280830383301,-0.00831797793298165,8.87876701634597E-6,1,0.999253354069792,40.0298881530762,1.99473839022835,4.72000008448958,-0.0940863627289466,-0.0163529225566248,2.5,-1.52584232025673E-6,-0.0083177427992748,-7.05041851360707E-6,299.943511962891,299.943511962891,-250.364120483398,-230.197540283203,49.4794301528706,17.0889042641987,48.3224906921387,0,0,0,40,299.940093994141,1,6,1,1.91085815429687,52.7859268188477,,,,,,,,,,,,,,,,
,3932117903.4495,299.943603515625,-220.211471557617,-0.00812223929322108,9.50740287836477E-6,1,0.999253354069792,40.0298881530762,1.9947722411724,4.72000008448958,-0.0918740118491172,-0.0159672804350085,2.5,-1.39392353063593E-6,-0.00812200971728118,-6.78850366215885E-6,299.943389892578,299.943389892578,-230.197540283203,-210.225402832031,49.8006794742745,17.0876041318256,48.3195648193359,0,0,0,40,299.938385009766,1,6,1,1.91253662109375,52.7859268188477,,,,,,,,,,,,,,,,
,3932117904.4545,299.943176269531,-200.225105285645,-0.00790987353305827,9.86682976042754E-6,1,0.999253354069792,40.0298881530762,1.99471491399176,4.72000008448958,-0.0894709201650558,-0.0155404971949893,2.5,-5.73356741683481E-7,-0.00790965058432103,-5.82692849944066E-6,299.943817138672,299.943817138672,-210.225402832031,-190.224807739258,49.7295512790245,17.0884703396715,48.3177642822266,0,0,0,40,299.941802978516,1,6,1,1.90093994140625,52.7859268188477,,,,,,,,,,,,,,,,
,3932117905.458,299.942535400391,-180.039543151855,-0.00768755771633693,1.05260813998638E-5,1,0.999253354069792,40.0298881530762,1.9947477607814,4.72000008448958,-0.086954330102325,-0.0151229061106419,2.5,-2.23268045396507E-6,-0.00768734007282019,-7.33856875527128E-6,299.942535400391,299.942535400391,-190.224807739258,-169.854278564453,49.5615011473899,17.0887427095808,48.3191146850586,0,0,0,40,299.941375732422,1,6,1,1.90292358398438,53.2746849060059,,,,,,,,,,,,,,,,
,3932117906.4895,299.943023681641,-159.754386901855,-0.00744536361663912,1.13175186269846E-5,1,0.999253354069792,40.0298881530762,1.99472486298441,4.72000008448958,-0.0842158543972105,-0.0146352123993766,2.5,-1.1819952859707E-6,-0.00744515336779619,-6.12704980638018E-6,299.942535400391,299.942535400391,-169.854278564453,-149.654495239258,49.5372706632937,17.0893532866552,48.3197898864746,0,0,0,40,299.940093994141,1,6,1,1.90078735351562,53.2746849060059,,,,,,,,,,,,,,,,
